Filename,Actual_Plate,Best_Predicted_Plate,Confidence,Suggestions_Count,Is_Exact_Match,Char_Accuracy_%
vehicle_0336.jpg,MH01JA8939,MH01JA6939,0.12,7,False,90.0
vehicle_0337.jpg,MH02BT6482,MH02BT6482,0.47,1,True,100.0
vehicle_0338.jpg,MH47AV6753,MH47AV6753,0.69,1,True,100.0
vehicle_0339.jpg,DL8CN6308,DL8CE6308,0.32,1,False,88.89
vehicle_0340.jpg,MH03CS6266,MH03CS6266,0.15,1,True,100.0
vehicle_0341.jpg,MH02DN8718,MH02DN8715,0.14,1,False,90.0
vehicle_0342.jpg,MH01DB1477,MH0NDB4122,0.1,6,False,50.0
vehicle_0343.jpg,MH02DS9365,MH02DS9365,0.33,1,True,100.0
vehicle_0344.jpg,MH01CT9150,MH01CT9150,0.8,1,True,100.0
vehicle_0345.jpg,MHD1CV9311,MH01CY9311,0.64,6,False,80.0
vehicle_0346.jpg,MH47Y1124,MH47Y1124,0.32,1,True,100.0
vehicle_0347.jpg,MH47Y1124,MH47Y1124,0.72,1,True,100.0
vehicle_0348.jpg,MH02DZ9898,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0349.png,MH46BF2342,MH46BF2342,0.58,6,True,100.0
vehicle_0350.jpg,MH12RT1105,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0351.jpg,MH03CS6266,MH03CS6266,0.45,1,True,100.0
vehicle_0352.jpg,MH02BT6482,MH02BT6482,0.46,5,True,100.0
vehicle_0353.jpg,MH02BT6482,MH02BT6482,0.51,1,True,100.0
vehicle_0354.jpg,MH47Y1124,MH47Y1124,0.56,1,True,100.0
vehicle_0355.jpg,MH01AX1113,MH01AX4111,0.28,1,False,80.0
vehicle_0356.jpg,MH02ER9194,MH02ER9194,0.65,1,True,100.0
vehicle_0357.jpg,MH02BJ2456,MH02IJ2450,0.33,1,False,80.0
vehicle_0358.jpg,MH47AV6753,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0359.jpg,MH02EE8407,AP2EE8407,0.17,7,False,70.0
vehicle_0360.jpg,MH48AW0091,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0361.jpg,MH01CT9150,TN4UHM9150,0.16,4,False,40.0
vehicle_0362.jpg,MH02FN2783,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0363.jpg,MH02MA5324,GA02AA5324,0.43,3,False,70.0
vehicle_0364.jpg,MH47AU1306,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0365.jpg,MH03CS6266,MH03CS6266,0.22,5,True,100.0
vehicle_0366.jpg,MH02DW8021,GA02OA9021,0.03,4,False,50.0
vehicle_0367.jpg,MH01CR7388,MH04CR7388,0.65,4,False,90.0
vehicle_0368.jpg,MH05DK1018,MH05DK1018,0.46,1,True,100.0
vehicle_0369.jpg,MH03DA4505,MH08DA1450,0.24,1,False,70.0
vehicle_0370.jpg,MH4705851,MH17O5851,0.58,4,False,77.78
vehicle_0371.jpg,MH02DN8718,MH02DN8718,0.63,1,True,100.0
vehicle_0372.jpg,MH05DK1018,MH05DK1018,0.23,1,True,100.0
vehicle_0373.jpg,MH02FN2783,MH02FN2783,0.37,1,True,100.0
vehicle_0374.jpg,MH03CB0229,MH01G0119,0.23,8,False,50.0
vehicle_0375.jpg,MH03CP1328,MH03CP1628,0.41,1,False,90.0
vehicle_0376.jpg,MH02DN8718,MH02DN8718,0.97,1,True,100.0
vehicle_0377.jpg,MH4705851,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0378.jpg,MH04JL5547,MH04JL5547,0.69,8,True,100.0
vehicle_0379.jpg,DL3CCQ0107,DL3CCO0107,0.23,5,False,90.0
vehicle_0380.jpg,MH02BQ9628,MH02IO9626,0.17,5,False,70.0
vehicle_0381.jpg,MH47AV6753,MH42AA6753,0.4,6,False,80.0
vehicle_0382.jpg,MH02EU4884,MH02EU1881,0.83,1,False,80.0
vehicle_0383.jpg,MH03DV2010,OD0POA2010,0.04,4,False,50.0
vehicle_0384.jpg,MH01BU1852,AS02BU1852,0.4,2,False,70.0
vehicle_0385.jpg,PB11AG0774,AP01I6077,0.01,4,False,40.0
vehicle_0386.jpg,MH01AX3070,MH01AX3070,0.35,1,True,100.0
vehicle_0387.jpg,MH02MA5324,IO20A5324,0.19,1,False,60.0
vehicle_0388.jpg,MH02DS9365,MH02DS9365,0.54,6,True,100.0
vehicle_0389.jpg,MH01AL9693,DN41MI0196,0.5,3,False,20.0
vehicle_0390.jpg,MH02EE8407,MH02EE8407,0.46,1,True,100.0
vehicle_0391.jpg,MH04EX7505,MH04EX7505,0.6,1,True,100.0
vehicle_0392.jpg,MH47Y1124,MH47Y1124,0.79,1,True,100.0
vehicle_0393.jpg,MH03CS6266,MH03CS6286,0.2,1,False,90.0
vehicle_0394.jpg,MH01AX3070,MH01A3070,0.08,6,False,90.0
vehicle_0395.jpg,MH01DT1917,MH01DT1917,0.69,6,True,100.0
vehicle_0396.jpg,MH01BT0050,MH07BT0050,0.33,8,False,90.0
vehicle_0397.jpg,MH02EK0837,MH02EK0837,0.6,6,True,100.0
vehicle_0398.jpg,MH02EK0837,MH02EK0837,0.41,6,True,100.0
vehicle_0399.jpg,MH03BS4060,MH03BS4060,0.58,5,True,100.0
vehicle_0400.jpg,MH01AL9693,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0401.jpg,MH01BU1852,MH0FBU0852,0.21,1,False,80.0
vehicle_0402.jpg,MH01BT4302,MH01BT4802,0.48,1,False,90.0
vehicle_0403.jpg,MH05DS8679,MH05DS8679,0.57,1,True,100.0
vehicle_0404.jpg,MH02EK4399,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0405.jpg,MH02DS9365,MH02DS9365,0.36,1,True,100.0
vehicle_0406.jpg,MH02MA5324,GA02AA5324,0.16,3,False,70.0
vehicle_0407.jpg,MH02DN8718,MH02DN8718,0.9,1,True,100.0
vehicle_0408.jpg,MH03AF1911,HR34F1911,0.12,2,False,70.0
vehicle_0409.jpg,MH03BS4060,MN0HHO3854,0.25,5,False,20.0
vehicle_0410.jpg,MH02EU4077,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0411.jpg,MH03DK2961,IO20K2960,0.02,1,False,40.0
vehicle_0412.jpg,MH47Y1124,MH47Y1124,0.96,1,True,100.0
vehicle_0413.jpg,DL8CN6308,OD18C6308,0.23,3,False,66.67
vehicle_0414.jpg,MH02DW8021,OD20I8021,0.17,1,False,50.0
vehicle_0415.jpg,MH02DS9365,MH02DS9365,0.52,6,True,100.0
vehicle_0416.jpg,MH01DT1917,MH04D7917,0.01,5,False,70.0
vehicle_0417.jpg,MH02CD3654,MH02CD3654,0.09,1,True,100.0
vehicle_0418.jpg,MH04JL5547,MH04JL5547,0.6,1,True,100.0
vehicle_0419.jpg,MH02EP5740,MH02EP5740,0.14,1,True,100.0
vehicle_0420.jpg,MH02EU4077,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0421.jpg,MH47N2829,MH47N2829,0.7,1,True,100.0
vehicle_0422.jpg,MH01AH8495,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0423.jpg,MH47AV6753,MH42AO6753,0.33,1,False,80.0
vehicle_0424.jpg,MH02DQ0196,MH01O0196,0.13,1,False,70.0
vehicle_0425.jpg,MH01CV6333,DN1CV6333,0.26,3,False,70.0
vehicle_0426.jpg,MH04JM8262,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0427.jpg,MH04HM4154,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0428.jpg,MH01BU1852,MZ25MH0117,0.52,2,False,10.0
vehicle_0429.jpg,MH03AR7140,GA08AR7140,0.21,4,False,70.0
vehicle_0430.jpg,MH01DB1477,MH0DB1177,0.11,4,False,80.0
vehicle_0431.jpg,MH14DX9938,AP4CX9338,0.1,4,False,50.0
vehicle_0432.jpg,MH12SF3212,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0433.jpg,MH03AR7140,MH03AR7140,0.2,1,True,100.0
vehicle_0434.jpg,MH47Y1124,MH47Y1124,0.94,1,True,100.0
vehicle_0435.jpg,MH01AV8814,MH01AV8811,0.37,6,False,90.0
vehicle_0436.jpg,MH01AH8495,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0437.jpg,MH04HM4154,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0438.jpg,MH04HP6100,JH0DMH0461,0.69,3,False,30.0
vehicle_0439.jpg,MH01JA8939,MH01JJ4893,0.48,1,False,70.0
vehicle_0440.jpg,MH47Y1124,MH47Y1124,0.82,1,True,100.0
vehicle_0441.jpg,MH12RT1105,HR2RT0105,0.1,6,False,70.0
vehicle_0442.jpg,MH02DN8718,MH02DN8718,0.84,1,True,100.0
vehicle_0443.jpg,MH05DS8679,MH05OS8679,0.23,6,False,90.0
vehicle_0444.jpg,MH01CT9150,MH01CT9150,0.62,5,True,100.0
vehicle_0445.jpg,MH03BS4060,MH03BS1060,0.18,5,False,90.0
vehicle_0446.jpg,MH03DU5196,MH02OU5198,0.1,1,False,70.0
vehicle_0447.jpg,MH04CT3566,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0448.jpg,MH02EU4077,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0449.jpg,MH01DT1917,MH01D1392,0.13,1,False,60.0
vehicle_0450.jpg,MH02AK5481,HR24K5481,0.06,2,False,70.0
vehicle_0451.jpg,MH02DQ0196,MZ19Q0196,0.25,3,False,60.0
vehicle_0452.jpg,MH03CP1328,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0453.jpg,MH14DX9938,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0454.jpg,DL8CN6308,OD11BN6801,0.06,3,False,40.0
vehicle_0455.jpg,MH02EE8407,MH02EE0402,0.43,1,False,80.0
vehicle_0456.jpg,MH01BG7161,MH01BG7461,0.23,8,False,90.0
vehicle_0457.jpg,MH47Y1124,MH47Y1124,0.64,1,True,100.0
vehicle_0458.jpg,MH01AM7014,MH01AT7014,0.13,1,False,90.0
vehicle_0459.jpg,MH02ER9194,OD07AG7700,0.48,2,False,10.0
vehicle_0460.jpg,MH47Y1124,MH47Y1124,0.5,1,True,100.0
vehicle_0461.jpg,MH02ER9194,MH02ER9494,0.2,6,False,90.0
vehicle_0462.jpg,MH02DN8718,MH02DN8718,0.88,1,True,100.0
vehicle_0463.jpg,MH03CP1328,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0464.jpg,MH01CT9150,MH01CT9150,0.86,1,True,100.0
vehicle_0465.jpg,MH01AV7461,MH01AV7461,0.21,1,True,100.0
vehicle_0466.jpg,MH06AZ3571,TN06AZ3571,0.63,4,False,80.0
vehicle_0467.jpg,MH02DZ9898,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0468.jpg,MH01CP2655,MH01CP2655,0.85,1,True,100.0
vehicle_0469.jpg,MH4705851,MH17O5851,0.15,8,False,77.78
vehicle_0470.jpg,MH01CR7388,MH01CR7388,0.54,1,True,100.0
vehicle_0471.jpg,MH02BQ9628,MH02IO0625,0.09,5,False,60.0
vehicle_0472.jpg,MH47Y1124,MH47Y1124,0.62,1,True,100.0
vehicle_0473.jpg,MH02FN2783,MH02FH2783,0.44,6,False,90.0
vehicle_0474.jpg,MH01AM9839,EV0VIL0113,0.09,1,False,10.0
vehicle_0475.jpg,MH02BQ9628,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0476.jpg,MH02DS9365,MH02DS9365,0.54,5,True,100.0
vehicle_0477.jpg,MH02BJ2456,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0478.jpg,MH02BT6482,MH02BT8482,0.35,1,False,90.0
vehicle_0479.jpg,MH02CW8226,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0480.jpg,MH47Y1124,MH47Y1124,0.47,1,True,100.0
vehicle_0481.jpg,MH01BD1897,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0482.jpg,MH04HP6100,HR4HP6100,0.11,5,False,80.0
vehicle_0483.jpg,MH47AU1306,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0484.jpg,MH02EE6842,MH02EE6842,0.74,6,True,100.0
vehicle_0485.jpg,MH03BS4060,MH03BS1060,0.33,8,False,90.0
vehicle_0486.jpg,MH02DS9365,MH02DS9365,0.2,1,True,100.0
vehicle_0487.jpg,MH01AH8495,HR31AH8195,0.13,2,False,60.0
vehicle_0488.jpg,MH03CS6266,MH03CS6266,0.38,1,True,100.0
vehicle_0489.jpg,MH01BT0050,MH08T0050,0.58,1,False,80.0
vehicle_0490.jpg,MH47AV6753,AP41ND0675,0.52,4,False,30.0
vehicle_0491.jpg,MH02DS9365,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0492.jpg,MH05DS8679,MH05DS8679,0.41,5,True,100.0
vehicle_0493.jpg,MH02DS9365,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0494.jpg,MH02BT6482,MH02BT6482,0.33,1,True,100.0
vehicle_0495.jpg,MH01DT1917,MH01DT1917,0.45,6,True,100.0
vehicle_0496.jpg,MH47Y1124,MH47Y1124,0.81,1,True,100.0
vehicle_0497.jpg,MH02BT6482,MH02BI6482,0.3,1,False,90.0
vehicle_0498.jpg,MH02BT6482,MH1MHO2876,0.29,5,False,20.0
vehicle_0499.jpg,MH12SF3212,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0500.jpg,MH01BT9066,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0501.jpg,MH02DS9365,MH02DS9365,0.6,6,True,100.0
vehicle_0502.jpg,MH02DS9365,MH02DS9365,0.44,1,True,100.0
vehicle_0503.jpg,MH02FD6534,MH02ED6534,0.48,1,False,90.0
vehicle_0504.jpg,MH01DB1477,MH01D8142,0.05,4,False,70.0
vehicle_0505.jpg,MH03CS6266,MH03CS6288,0.15,1,False,80.0
vehicle_0506.jpg,MH02DS9365,MH20S9365,0.26,5,False,80.0
vehicle_0507.jpg,MH02BQ9628,MH02BQ9628,0.55,1,True,100.0
vehicle_0508.jpg,MH01AU0059,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0509.jpg,MH01AV7461,MH01AV7461,0.26,1,True,100.0
vehicle_0510.jpg,MH02BJ2456,MH02BJ2456,0.37,1,True,100.0
vehicle_0511.jpg,MH03CS6266,NO_PLATE_DETECTED,0.0,1,False,0.0
vehicle_0512.jpg,MH01AU0059,MH01AU0059,0.2,1,True,100.0
vehicle_0513.jpg,MH02EZ6482,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0514.jpg,MH02BQ9628,MH20Q9628,0.06,5,False,80.0
vehicle_0515.jpg,MH02DQ0196,MH02OQ0196,0.12,1,False,90.0
vehicle_0516.jpg,DL8CN6308,OD15CN6080,0.37,1,False,50.0
vehicle_0517.jpg,MH02CR8276,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0518.jpg,MH02BR4503,MH00R4501,0.05,5,False,70.0
vehicle_0519.jpg,MH47Y1124,MH47Y1124,0.9,1,True,100.0
vehicle_0520.jpg,MH02DS9365,HR20S9365,0.42,2,False,70.0
vehicle_0521.jpg,MH03BS4060,MH03BS1060,0.33,6,False,90.0
vehicle_0522.jpg,MH02DS9365,MH02DS9365,0.24,1,True,100.0
vehicle_0523.jpg,MH03CP1328,MH03CP1328,0.62,1,True,100.0
vehicle_0524.jpg,MH02ER9194,MH02ER9194,0.1,4,True,100.0
vehicle_0525.jpg,MH02AQ2299,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0526.jpg,MH02DS9365,MH02DS9365,0.49,1,True,100.0
vehicle_0527.jpg,MH02MA5324,KA02MA5324,0.14,1,False,80.0
vehicle_0528.jpg,MH03BS4060,MN0HHJ8540,0.2,6,False,30.0
vehicle_0529.jpg,MH02ER9194,OD02ZR9494,0.04,1,False,60.0
vehicle_0530.jpg,PB11AG0774,PB14AG0774,0.06,2,False,90.0
vehicle_0531.jpg,DL3CCQ0107,OD13CC0010,0.22,7,False,60.0
vehicle_0532.jpg,MH4705851,MH67O5051,0.31,6,False,66.67
vehicle_0533.jpg,MH02EE8407,MH02EE8402,0.4,1,False,90.0
vehicle_0534.jpg,MH02EE8407,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0535.jpg,MH02ER9194,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0536.jpg,MH02BQ9628,CH4NDF0111,0.05,2,False,10.0
vehicle_0537.jpg,MH02EK0837,MH02EK0837,0.5,5,True,100.0
vehicle_0538.jpg,MH01DB2561,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0539.jpg,MH02DS9365,MH02DS9365,0.51,1,True,100.0
vehicle_0540.jpg,MH47Y1124,MH47Y1124,0.95,1,True,100.0
vehicle_0541.jpg,MH01AV7461,MH01AV7461,0.23,8,True,100.0
vehicle_0542.jpg,MH01DT1917,MH01DT1917,0.62,5,True,100.0
vehicle_0543.jpg,MH02DW8021,MH02OV8021,0.07,5,False,80.0
vehicle_0544.jpg,MH02DW8021,HR20W8021,0.09,2,False,70.0
vehicle_0545.jpg,MH01AV7461,MH01AV7461,0.22,1,True,100.0
vehicle_0546.jpg,MH02DS9365,MH02DS9365,0.6,1,True,100.0
vehicle_0547.jpg,MH03CS6266,GA54NT0227,0.57,4,False,10.0
vehicle_0548.jpg,MH03AM3025,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0549.jpg,MH4705851,MH47O5851,0.67,6,False,88.89
vehicle_0550.jpg,MH02BQ9628,MH1UXI0402,0.02,5,False,20.0
vehicle_0551.jpg,MH4705851,MH47O5851,0.41,6,False,88.89
vehicle_0552.jpg,PB11AG0774,LA14G0774,0.07,2,False,60.0
vehicle_0553.jpg,MH02BQ9628,MH02BQ9628,0.27,1,True,100.0
vehicle_0554.jpg,MH02BT6482,MH02BT6482,0.48,1,True,100.0
vehicle_0555.jpg,MH02ER9194,AP92ST9194,0.04,4,False,50.0
vehicle_0556.jpg,MH05DK1018,MH05DK1018,0.21,9,True,100.0
vehicle_0557.jpg,MH04GM7982,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0558.jpg,MH02DJ8952,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0559.jpg,MH02BQ9628,MH10ZO0962,0.25,5,False,50.0
vehicle_0560.jpg,MH05DS8679,MH05DS8679,0.17,6,True,100.0
vehicle_0561.jpg,MH47Y1124,MH47Y1124,0.79,1,True,100.0
vehicle_0562.jpg,MH05DS8679,MH05DS8629,0.32,1,False,90.0
vehicle_0563.jpg,MH02BQ9628,MH02BQ9628,0.89,1,True,100.0
vehicle_0564.jpg,MH01AV7461,MH01AV7461,0.33,1,True,100.0
vehicle_0565.jpg,MH02EE8407,MH02EE8407,0.45,5,True,100.0
vehicle_0566.jpg,MH01AU0059,MH01AU0059,0.07,5,True,100.0
vehicle_0567.jpg,MH47Y1124,MH47Y1124,0.65,1,True,100.0
vehicle_0568.jpg,DL8CN6308,OD15CE6308,0.17,1,False,60.0
vehicle_0569.jpg,MH47Y0205,MH47Y0205,0.99,1,True,100.0
vehicle_0570.jpg,MH01AM5810,MH10IL1551,0.14,5,False,40.0
vehicle_0571.jpg,MH02EH1077,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0572.jpg,MH47Y1124,MH47Y1124,0.96,1,True,100.0
vehicle_0573.jpg,MH02EU4884,MH02EU1884,0.09,4,False,90.0
vehicle_0574.jpg,MH01AX3070,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0575.jpg,MH02EK0837,MH02EK0837,0.27,5,True,100.0
vehicle_0576.jpg,MH02BQ9628,MH02U0962,0.23,5,False,70.0
vehicle_0577.jpg,MH02EU4884,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0578.jpg,MH02DS9365,MH02DS9365,0.25,1,True,100.0
vehicle_0579.jpg,MH02BT6482,GA02BT6482,0.33,4,False,80.0
vehicle_0580.jpg,MH47Y0205,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0581.jpg,MH01AX3070,MH01AX3070,0.31,1,True,100.0
vehicle_0582.jpg,MH02DN8718,MH02DN8718,0.37,1,True,100.0
vehicle_0583.jpg,MH02ER9194,MH02ER9494,0.29,6,False,90.0
vehicle_0584.jpg,MH01CR7388,MH01CR7386,0.18,5,False,90.0
vehicle_0585.jpg,MH01AU0059,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0586.jpg,MH01AU0059,MH01V0059,0.01,6,False,80.0
vehicle_0587.jpg,MH02BT6482,MH02BT6482,0.73,1,True,100.0
vehicle_0588.jpg,MH02DW8021,MH02OW8021,0.12,5,False,90.0
vehicle_0589.jpg,MH02BG9542,MH02BG9542,0.93,1,True,100.0
vehicle_0590.jpg,MH01AU0059,MH01AU0055,0.01,8,False,90.0
vehicle_0591.jpg,MH02BT6482,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0592.jpg,MH01CT1710,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0593.jpg,MH03CS6266,GA54NT0226,0.68,4,False,20.0
vehicle_0594.jpg,MH4705851,MH47Q5851,0.53,6,False,88.89
vehicle_0595.jpg,MH43BK9513,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0596.jpg,MH02DJ8952,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0597.jpg,DL8CN6308,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0598.jpg,MH04DW9020,MH04DW9020,0.49,1,True,100.0
vehicle_0599.jpg,MH03CS6266,MH03CS6266,0.6,1,True,100.0
vehicle_0600.jpg,MH01DT1917,MH01DT1917,0.58,6,True,100.0
vehicle_0601.jpg,MH02BT6482,MH02BT6482,0.19,1,True,100.0
vehicle_0602.jpg,MH47N2829,MH47N2829,0.36,1,True,100.0
vehicle_0603.jpg,MH4705851,MH47O5851,0.21,6,False,88.89
vehicle_0604.jpg,MH04DW9020,MH04DW9020,0.57,1,True,100.0
vehicle_0605.jpg,MH01CV6333,MH01CT6333,0.1,6,False,90.0
vehicle_0606.jpg,MH02ER9194,OD07AG1209,0.28,2,False,10.0
vehicle_0607.jpg,MH02ER9194,MH02ER9194,0.62,1,True,100.0
vehicle_0608.jpg,MH01AX3070,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0609.png,MH43AF5037,MH13AF5037,0.15,1,False,90.0
vehicle_0610.png,MH43BP8173,MH14BP8173,0.39,6,False,80.0
vehicle_0611.jpg,MH47Y1124,MH42Y1124,0.61,1,False,88.89
vehicle_0612.jpg,MH03CS6266,MH03CS6266,0.54,1,True,100.0
vehicle_0613.jpg,MH02DS9365,MH02DS9365,0.31,6,True,100.0
vehicle_0614.jpg,MH05DS8679,HR5DS8679,0.27,2,False,80.0
vehicle_0615.jpg,MH02CW8226,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0616.jpg,MH05EJ3005,MH05EJ3005,0.4,1,True,100.0
vehicle_0617.png,MH47N4570,MH47N4570,0.25,1,True,100.0
vehicle_0618.jpg,MH01BT9066,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0619.jpg,MH02ER9194,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0620.jpg,MH03CS6266,MH03CS8266,0.63,1,False,90.0
vehicle_0621.jpg,MH01AU0059,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0622.jpg,MH05DK1018,MH05DK1018,0.37,1,True,100.0
vehicle_0623.jpg,MH03CS6266,MH03CS6266,0.34,8,True,100.0
vehicle_0624.jpg,MH02EE8407,OD07EE8407,0.05,4,False,70.0
vehicle_0625.jpg,MH04CT3566,MH04CT3566,0.27,1,True,100.0
vehicle_0626.jpg,MH02DN8718,MH02DN8718,0.78,1,True,100.0
vehicle_0627.jpg,MH01DB1477,MH01DB1177,0.1,6,False,90.0
vehicle_0628.jpg,MH01CR7388,MH01CR7388,0.38,1,True,100.0
vehicle_0629.jpg,MH02DQ0196,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0630.jpg,MH03CS6266,NO_PLATE_DETECTED,0.0,1,False,0.0
vehicle_0631.jpg,MH02EK0837,MH02EK0837,0.38,5,True,100.0
vehicle_0632.jpg,MH01DB1477,MH0DB1177,0.24,6,False,80.0
vehicle_0633.jpg,MH03BS4060,MH03BS4060,0.42,5,True,100.0
vehicle_0634.jpg,MH01BD2186,JH0FIA4045,0.08,6,False,20.0
vehicle_0635.jpg,MH03BS4060,MH03BS4060,0.38,6,True,100.0
vehicle_0636.jpg,MH03CP1328,MH03CP1328,0.44,1,True,100.0
vehicle_0637.jpg,MH02BT6482,AS15MH0287,0.25,3,False,10.0
vehicle_0638.jpg,MH01AV8814,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0639.jpg,MH47Y1124,MH47Y1124,0.89,1,True,100.0
vehicle_0640.jpg,MH03CS6266,MH03CS6266,0.27,1,True,100.0
vehicle_0641.jpg,MH03CP1328,MH03CP1428,0.24,1,False,90.0
vehicle_0642.jpg,MH01BM4824,GA01BM4824,0.23,4,False,80.0
vehicle_0643.jpg,MH03CS6266,MH03OS6266,0.41,1,False,90.0
vehicle_0644.jpg,MH02AK5481,MH02AK5481,0.33,1,True,100.0
vehicle_0645.jpg,MH02CL4017,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0646.jpg,MH02BT6482,MH02BT6482,0.62,1,True,100.0
vehicle_0647.jpg,MH01AV8814,MH01AV8811,0.67,6,False,90.0
vehicle_0648.jpg,MH02BT6482,VI82BI6482,0.12,1,False,60.0
vehicle_0649.jpg,MH01BU1852,MH01BU1852,0.45,1,True,100.0
vehicle_0650.jpg,MH12SF3212,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0651.jpg,MH47Y1124,MH47YI1246,0.44,1,False,80.0
vehicle_0652.jpg,MH03DV2010,MH02OV2010,0.11,5,False,80.0
vehicle_0653.jpg,MH01BU1852,MH0FBU1852,0.32,1,False,90.0
vehicle_0654.jpg,MH01AL9693,CG1MHO1419,0.74,5,False,10.0
vehicle_0655.jpg,CH01AB4559,CH01AB4559,0.36,1,True,100.0
vehicle_0656.jpg,CH01AZ2642,CH01AZ2642,0.22,1,True,100.0
vehicle_0657.jpg,CH01BL3528,CH04BL3528,0.3,1,False,90.0
vehicle_0658.jpg,CH01AX9090,CH04X9090,0.16,1,False,80.0
vehicle_0659.jpg,CH01AP4538,CH61AZ4538,0.19,4,False,80.0
vehicle_0660.jpg,CH03K7672,CH03K7672,0.35,1,True,100.0
vehicle_0661.jpg,CH01AL4920,CH01AL4920,0.18,1,True,100.0
vehicle_0662.jpg,CH01A09331,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0663.jpg,CH01BQ5604,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0664.jpg,CH01AF1382,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0665.jpg,BR01BD5042,BR01BD5042,0.45,1,True,100.0
vehicle_0666.jpg,BR32PA6558,BR32PA6558,0.41,1,True,100.0
vehicle_0667.jpg,BR01BR5435,BR01BB3435,0.4,1,False,80.0
vehicle_0668.jpg,BR06U2470,BR06U2470,0.68,1,True,100.0
vehicle_0669.jpg,BR03PA3803,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0670.jpg,BR01BE0777,BR08E0777,0.2,1,False,80.0
vehicle_0671.jpg,BF06P00006,BR06PO0008,0.05,1,False,70.0
vehicle_0672.jpg,BR44E1206,NO_PLATE_DETECTED,0.0,0,False,0.0
vehicle_0673.jpg,BR01BL6628,BR81BL3628,0.01,6,False,80.0
